"既 是 10 的 倍数 , 又 是 20 的 因数 , 这样 的 数有 几个 ",什么 是 倍数 、 因数 ,1.0
求 下列 椭圆 的 长轴 和 短轴长 ,怎么 证明 椭圆 通径 是 过 椭圆 焦点 最短 的 弦 ,0.0
漂白粉 空气 中 变质 的 离子 方程式 ,离子 方程式 ： 漂白粉 溶液 中通入 二氧化碳 ,1.0
植物 和 动物细胞 的 区别 ,植物 词语 ,0.0
每个 人 都 不 可能 没有 烦恼 ,用 ‘ 如果 是 ... 不 可能 ... ; 如果 是 ... 也 不 可能 ... ’ 造句 急 ,0.0
过 直线 外 一点 作 已知 直线 的 垂线 ,画 垂线 ． ,1.0
在 称量 的 记录 和 计算 中 ,分析天平 称量 实验 中 记录 数据 应准 至 几位 ? 为什么 ? ,1.0
某 同学 用 天平 称 nacl 固体 十九 ,"实验室 需要 配制 100mL   0.1 mol · L - &# 185 ; "" NaCl 溶液 , 通过 计算 知 需要 托盘 天平 称取 NaCl 固体 g.6 . 怎么 算 的 ",1.0
物体 中 分子热 运动 动能 的 总和 等于 物体 的 内能 ,（ 2013 ? 许昌 二模 ） 物体 内部 所有 分子热 运动 的 动能 和 分子 的 总和 ， 叫做 物体 的 内能 ． 做功 可以 改变 物体 的 内能 ， 也 可以 改变 物体 的 内能 ． ,2.0
保鲜 冰箱 的 温度 调 到 几度 ,"一道 有关 冰箱 结霜 的 物理题 电冰箱 里 的 霜 怎么 形成 的 ? 要 使 冰箱 内少 结霜 , 在 使用 电冰箱 是 应 注意 什么 我答 的 是 不要 把 冰箱 内 的 温度 调到 太低 , ",0.0
蝴蝶 在 花丛 中 飞来飞去 改成 拟人 句 ,蝴蝶 姐姐 在 花丛 中 飞来飞去 . 是 拟人 句 ? ,2.0
什么 与 稀硫酸 反应 生成 硫酸铜 ,比较 稀硫酸 和 硫酸铜 溶液 与 铁钉 的 实验 ,1.0
"圆规 为什么 可以 画圆 ? 因为 脚 在 走 , 心不变 ; 你 为什么 不能 圆梦 ? 因为 心 不定 , 脚不动 。 想 成为 更好 的 自己 , 就 去 见识 更大 的 世界 ; 想 认识 更 ","判断题   人 的 智力 是 按照 人 如何 学会 改造 自然界 而 发展 的 . 说明 实践 是 认识 发展 的 动力 . 为什么 是 错 的 . 加一题 ： 以下 各项 中 , 与 “ 先天下之忧而忧 , 后天下之乐而乐 ” 如出一辙 的 有 （   ) B , 世界 上 ",0.0
"如果 与 净含量 相差 的 毫升 数在 5 毫升 以内 认为 是 合格 产品 , 那么 这 5 瓶水 的 合格率 是 多少 ","如果 净含量 相差 的 毫升 数在 5 毫升 以内 认为 是 合格 产品 , 那么 这 5 瓶 矿泉水 的 合格率 是 多少 ？ ",3.0
求证 : BD1 垂直 平面 AB1C ,"正方体 ABCD － A1B1C1D1 中 , E 为 DD1 的 中点 ． 求证 ： 1 ） BD1 / / 平面 EAC2 ） 平面 EAC 垂直于 AB1C ",1.0
"6 个 正面 朝上 的 硬币 , 每次 翻 5 个 ",桌面上 有 一些 硬币 ， 一部分 正面 朝上 ， 一部分 反面 朝上 ． 同时 将 正面 朝上 中 的 25% 的 硬币 翻面 ， 反面 朝上 中 的 25% 也 翻面 ， 这时 正面 朝上 的 硬币 占 总数 的 70% ． 那么 ， 原来 正面 朝上 的 硬币 占 总数 ,1.0
项庄舞剑 意在沛公 的 解释 ,"项庄舞剑 , 意在沛公 现在 的 意思 ",2.0
科学 ( 技术 ) 产生 的 条件 ,技术 造句 ,0.0
某 产品 的 总成本 y 与 产量 x ,"某 企业 产品 产量比 上年 提高 了 10% , 总成本 下降 了 5% , 则 单位成本 降低 了 ： ",1.0
用 电流表 和 电压表 测定 三节 干电池 ,要 用 电流表 和 电压表 测定 1 节 干电池 ( 每节 干电池 的 电动势 约 为 1.5 V ， 内阻 约 为 0.3 Ω ) 的 电动势 和 内电阻 ， 现有 下列 器材 供 选用 ： A . 干电池 1 个   B . 滑动 变阻器 （ 0 ～ 50 Ω ,1.0
求函数 y = x / lnx 的 凹凸 区间 ,求函数 y = lnx / x   的 单调 区间 、 极值 、 此 函数 曲线 的 凹凸 区间 、 拐点 以及 渐近线 ,1.0
全球化 是 指 全球性 因素 ,阅读 下面 的 文章 ， 完成 下面 问题 。   　 　 虽然 全球化 这个 名词 已 被 广泛 使用 ， 但 对 它 的 争论 却 从未 停止 。 　 　 物理学家 和 未来 主义者 加来 道 雄 在 他 的 《 未来 的 物理学 》 一书 中曾 说 ， ,1.0
定容 气体 知道 压强 求 温度 ,容器 恒容   充 气体 后   压强 怎样 变化 ,1.0
某 商店 5 月 1 日 举行 促销 优惠活动 ,某 商店 5 月 1 日 举行 促销 优惠活动 ， 当天 到 该 商店 购买 商品 有 两种 方案 ， 方案 一 ： 用 168 ,2.0
如图 某 生态系统 的 示意图 请据 图 回答 下列 问题 ,"右图 是 生态系统 碳循环 示意图 , ABCDEF 分别 代表 什么 成分 ? ",1.0
"有 一个 字长 为 32 位 的 浮点数 , 符号 位 1 位 ; 阶码 8 位 , 用 移码 表示 ; 尾数 23 位 , 用 补码 表示 ; 基数 为 2 。 请 写出 : ","浮点数 计算 有 一个 字长 为 32 位 的 浮点数 , 符号 位 1 位 ; 阶码 8 位 , 用 移码 表示 ;   尾数 23 位 , 用 补码 表示 ; 基数 为 2 . ( 1 )   最大数 的 二进制 表示 ? ( 2 )   最小 ",2.0
运用 文化 创新 的 知识 分析 分析 S ,"运用 文化 创新 的 知识 回答 , 建设 文化 强国 , 为什么 要 增强 文化 创新能力 . （ 政治 ） ",1.0
如图 一 在 平面 直角坐标 系中 xoy ,"如图 , 在 平面 直角坐标 系 xoy 中 矩形 oabc 的 边 oa , oc ",2.0
世界 睡眠 日定 在 每年 的 3 月 21 日 ,世界 睡眠 日 英语 作文 ,0.0
通过观察 什么 来 判断 是否 有 感应电流 产生 ,通过观察 发现 了 什么 ? ,0.0
快速 c 反应 蛋白 高 说明 什么 ,"天然 蛋白质 的 性质 快速 回答 , ",1.0
偶数 加 1 或 减去 1 后 都 是 奇数 ,"从 100 到 200 , 其中 偶数 的 和 减去 奇数 的 和 所得 的 差 是 （   ） ",1.0
如图 为 某 高等植物 叶肉 细胞 结构 模式图 ,高等植物 叶肉 细胞 的 结构 问题 线粒体   核糖体   叶绿体   液泡   的 功能 ,1.0
知道 3 点 空间 坐标 求 面积 大学 ,大学 高等 代数 空间 向量 求解 ,1.0
一个 像 春天 一个 像 夏天 ,(   ) 的 春天 是 (   ) ; (   ) 的 夏天 是 (   ) ; (   ) 的 秋天 是 (   ) ; (   ) 的 冬天 是 (   ) ,0.0
家 是 最小 国国 是 千万家 ,用 “ 形态 千万 ” 来 造句 ,0.0
软骨 发育不全 为常 染色体 ,（ 2014 ? 临沂 模拟 ） 造成 人类 遗传病 的 原因 有 多种 ， 下列 分析 符合实际 的 是 （ 　 　 ） A ． 单 基因 遗传病 是 患者 体内 有 一个 基因 发生 了 突变 所致 B ． 多 基因 遗传病 主要 受 环境因素 的 影响 且 在 群体 ,1.0
游泳池 有甲 乙丙 三个 注水 管 ,"游泳池 有甲 乙丙 三个 注水 管 , 如甲 单开 20 时 注满 , 甲乙 合作 8 时 , 乙丙 合作 6 时 , 那么 单开 乙 需 ? ",2.0
水中 汞 含量 的 测定 最新 方法 ,黑洞 的 最新 研究成果 要 最新 的 ,0.0
已知 直线 ab 和 cd 相交 于点 o ,垂直 一定 相交 ， 相交 一定 垂直 ． ． ,1.0
"在 4mol / L 的 硫酸 和 2mol / L 的 硝酸 混合 溶液 10ml 中 , 加入 2.56 g 铜粉 , 待 其 充分 反应 后 , 溶液 中 2 价铜 离子 的 物质 的 量 浓度 为 ",在 100mL 混合 酸 的 溶液 中 ， 硝酸 的 物质 的 量 浓度 为 0 ． 4mol / L ， 硫酸 的 物质 的 量 浓度 为 0 ． 2mol / L ， 向 其中 加入 6 ． 4g 铜粉 ， 微热 ， 使 其 充分 反应 ， 生成 NO ,1.0
得知 我幸 的 另 一种 说法 ,另 一种 跨越 ,0.0
影响 毛泽东 的 最早 的 马克思主义 著作 ,　 最早 提出 “ 马克思主义 中国化 ” 命题 的 是 毛泽东 的 那 篇文章 ,0.0
"假如 你 是 老板 , 让 工人 为 你 工作 7 天 , 给 工人 的 回报 是 一根 金条 。 金条 平 分成 相连 的 7 段 , 你 必须 在 每天 结束 时 给 他们 一段 金条 。 现在 只许 你 把 金条 弄断 两次 , 你 如何 给 ","有 几道 数学题 , （ 一定 要 有 过程 , 除了 第 1 题 ） 1 . 方程 2y － 6 = y + 7 变形 为 2y － y = 7 + 6 , 这种 变形 叫 , 根据 是 _____. 2 . 你 让 工人 为 你 工作 ",3.0
马克思 最 重要 的 两个 发现 ,马克思主义 的 最 重要 哲学 基础 是 ,1.0
身在 异乡 为 异客 下句 是 ? ,独在 异乡 为 异客 异客 的 异指 ,1.0
很感兴趣 地 谈论 的 词语 ,根据 意思 写出 词语 。 1 ． 道德 高尚 ， 声望 很大 。 （ 　 　 ） 2 ． 形容 很感兴趣 地 谈论 一下 。 （ 　 　 ） 3 ． （ 山势 等 ） 坡度 很大 ， 直上直下 。 （ 　 　 ） ,0.0
在 汶川 地震 中 生存 的 人 ,汶川 地震 的 震级 是 多少 ? 急用 ! ,0.0
"若 b2 = ac , 则 cosb 的 取值 范围 ",在 △ ABC 中 ， a2 + b2 = c2 + ab ， 且 cosAcosB = ， 试 判断 △ ABC 的 形状 。 ,0.0
"当 车速 增加 到 7 , 他 感到 风从 东南 方向 ","一人 骑 自行车 向东 行驶 当 车速 为 4m / s 时 , 她 感到 风从 正南 方向 吹来 当 车速 增加 到 7m / s 时 , 他 感到 风从 东南 方向 吹 来 , 则 风 对 地 的 速度 大小 为 ? ",2.0
金属 在 融化 时 需不需要 过热 ,"干冰 和 碘 晶体 融化 时 为什么 不 需要 破坏 化学键 , 金刚石 融化 时 需要 破环 共价键 ",0.0
影响 心理学 的 40 项 研究 ,"有关 心理学 研究 方法 的 一段 描述 , 英文 划线 部分 没 弄清楚 ~ ",0.0
y 根号 x 是 什么 奇函数 还是 偶函数 ,奇函数 * 奇函数 = 偶函数 ；   奇函数 * 偶函数 = 奇函数 ；   偶函数 * 偶函数 = 偶函数 . ,1.0
下表是 几种 常见 弱酸 的 电离 平衡常数 ,已知 25 ℃ 时 有关 弱酸 的 电离 平衡常数 ： CH3COOH   HCN   H2CO3   电离 平衡常数 （ 25 ℃ ）   1.8 × l0 ＿ 5 ,1.0
世界 上 数量 最多 的 动物 ,世界 上 分布 最广 数量 最多 的 动物 是 什么 ? ,3.0
国共 第一次 合作 是 那 一日 ,国共 第一次 合作 的 政治 基础 是 新 三民主义 。 （ ） ,1.0
消费者 最 基本 的 权利 是 ,分析 漫画 一 《 永远 新鲜 》 ， 漫画 二 《 召回 》 。 回答 下列 问题 ： （ 1 ） 我国 保护 消费者 权益 的 基本 法律 是 什么 ？ ________________________________________________________________________________________________________________________________________________________________________________________ （ 2 ） 我国 消费者 主要 享有 哪些 权利 ？ ________________________________________________________________________________________________________________________________________________________________________________________ ,2.0
空气 中 CO 可以 氧化 成 CO2 吗 ,（ ? ） + CO2 = H2O + （ ? ） ,1.0
人体 正常 体温 是 多少度 范围图 ,冰水 混合物 的 温度 是 ℃ ， 人体 的 正常 体温 是 ℃ ． ,2.0
芳香 脂 1 的 合成 路线 如下 ,怎样 区分 脂环 化合物 和 芳香 化合物 ,1.0
入射角 与 折射角 的 关系 ,折射角 与 入射角 的 关系 ,3.0
文艺复兴 科学 ( 技术 ) 产生 的 条件 ,文艺复兴 时期 科学技术 与 艺术 结合 的 例子 ,1.0
从 重组 细胞 到 早期 胚胎 的 胚胎 工程技术 ,毛 角蛋白 Ⅱ 型 中间 丝 （ KIF Ⅱ ） 基因 与 绒山羊 的 羊绒 质量 密切相关 ． 获得 转 KIF Ⅱ 基因 的 高绒质 绒山羊 的 简单 流程 如图 ． （ 1 ） 过程 ① 中 最 常用 的 运载工具 是 ， 所 需要 的 酶 是 限制 酶 ,2.0
想 找 一个 锻炼身体 的 活动 ,比喻 又 挣钱 又 锻炼身体 的 成语 ,0.0
绘制 机构 运动 简图 应 注意 ,一个 正确 的 平面 机构 运动 简图 应 能 说明 哪些 内容 ? 而 不是 实验 过程 ,1.0
一天 晚上 李明 和 张龙 利用 灯光 ,"一天 晚上 , 李明 和 张龙 利用 灯光 下 的 影子 长来 测量 一天 晚上 , 李明 和 张龙 利用 灯光 下 的 影子 来 测量 一 路灯 D 的 高度 , 如图 , 当 李明 走 到 点 A 处时 , 张龙测 得 李明 直立 身高 AM 与其 影子 长 ",2.0
用于 文化教育 和 外出 旅游 方面 的 消费 支出 ,下列 句子 ， 没有 语病 的 一句 是 A ． 经过 刻苦 努力 ， 期末 ， 他 六门 功课 平均 都 在 90 分 以上 。 B ． 考试 开始 后 ， 大约 过 了 半小时 ， 就 有人 陆续 交卷 了 。 C ． 国家统计局 最新 统计数字 表明 ， 春节 ,2.0
图为 北 印度洋 季风 洋流 图 ,高一 地理 北 印度洋 的 季风 洋流 ,1.0
想 我 在 完成 时 的 疑问句 形式 ,一般 疑问句 和 现在 完成 时 的 区别 ,1.0
一个 耳字 下面 两个 又 字 ,成语 什么 耳 ,0.0
减少 和 扩大 的 表达 效果 ,扩大 减少 这 对 反义词 有 什么 表达 效果 ? ,3.0
如图 是 膝 跳 反射 过程 示意图 ,做 膝 跳 反射 实验 时 ， 实验者 用 橡皮 锤 快速 叩击 被 实验者 膝盖 下方 的 韧带 ， 小腿 会 突然 跳 起 ， 这种 现象 称为 膝 跳 反射 。 如图 是 膝 跳 反射 过程 示意图 ， 请据 图 回答 下列 问题 ： （ 1 ） 完成 ,2.0
立方体 和 正方体 的 区别 ,立方体 的 性质 ,1.0
铁 与 盐酸 反应 的 化学 方程式 ,"铁 的 密度 是 多少 , 铁 的 比热 是 ? ",0.0
计算机病毒 是 指 能够 侵入 ,阅读 《 病毒 全接触 》 完成 后面 题目 。   （ 1 ） 就 像 人 体会 遭到 病毒 侵袭 一样 ， 电脑 也 会 遭受 病毒 的 伤害 。 病毒 随着 医药 的 发展 变得 越来越 狡猾 ， 电脑病毒 也 一样 随着 电脑 技术 的 发展 变得 越来越 刁钻 。 ,2.0
原子 半径 最小 的 元素 是 ,铜 的 原子 半径 ,1.0
地球 北纬 48 度 周长 多少 ? ,北纬 48.27 °   东经 4.08 ° 在 哪里 ,0.0
正方体 的 全面 几是 24 它 的 外 接球 的 体积 是 ,求外 接球 半径 ,1.0
某 同学 设计 了 能 测定 汽车 油箱 ,"有个 物理题 我   不知   怎么 写   和   如图 （ 1 ） 是 某 同学 设计 的 一个 能够 测定 油箱 内 油面 高度 的 装置 , 油量 表是 学生 用 电流表 改装 而成 , 滑动 变阻器 R 的 金属 滑片 P 是 杠杆 的 一端 , 当 ",2.0
世界 的 物质性 及其 发展 规律 的 总结 ,总结 ,1.0
"把 一个 圆柱 的 侧面 沿高 剪开 , 这个 正方形 的 边长 的 分别 ",判断 ： 将 圆柱体 的 侧面 沿高 剪开 得到 的 一定 是 长方形 . （   ） ,1.0
一个 三 一个 四是 什么 成语 ,给 一篇 三一 口语 五级 作文 ,0.0
含有 蛋白质 的 食物 有 哪些 ,混合 食物 蛋白质 的 消化率 是 多少 ? ,1.0
"设 随机变量 X , Y 相互 独立 , 且 均 服从 ","随机变量 的 数学 期望 设 随机变量 ξ , η 相互 独立 , ξ 服从 参数 为 λ 的 指数分布 , η 服从 参数 为 n , p ( 0 ",1.0
完全 显性 和 不 完全 显性 ,什么 是 负 显性 ? ,1.0
人际交往 中 遇到 的 问题 ,人际交往 英语 文章 ( 500 字 ) ,0.0
测 电源 电动势 和 内阻 的 实验 ,如何 测量 电源 电动势 和 内阻 ,2.0
"一条 光线 射 到 平面 上 , 求 反射 光线 方程 ",光线 垂直 射 到 镜面 上时 ， 反射角 是 ． 入射光 线 与 反射 光线 的 夹角 是 ． ,1.0
钙 离子 改变 细菌 细胞 通透性 ,"在 基因工程 钙 离子 到底 是 改变 细胞 避 的 通透性 , 还是 改变 细胞膜 的 通透性 ? 请 高手 支招 ! 如果 是 细菌 细胞 呢 ? ",2.0
海拨 每 升高 100 米 气温 下降 多少 ,海拔 每 升高 100 米 ， 气温 下降 6 ℃ ． ． （ 判断 对错 ） ,2.0
"如图所示 , 在 正方形 线圈 的 内部 有 一条 形 磁铁 ",如图 ， 闭合 线圈 上方 有 一 竖直 放置 的 条形 磁铁 ， 磁铁 的 N 极朝下 ． 当 磁铁 向下 运动 时 （ 但 未 插入 线圈 内部 （ 　 　 ） A ． 线圈 中 感应电流 的 方向 与 图 中 箭头 方向 相同 ， 磁铁 与 线圈 相互 ,1.0
如图所示 在 水平 地面 上 固定 一 倾角 ,如图所示 倾角 为 30 ° 的 固定 斜面 … … … … & nbsp ; ,1.0
请以 擦亮 你 的 窗子 为 话 说 ,"写 一篇 “ 擦亮 你 的 窗子 ” 为题 的 作文 , 去 搜 一篇 给 我 也好 , 我 感激不尽 ! ＿ ＿ 快 ! ",2.0
细胞 呼吸 过程 中 产生 的 还原性 氢 都 与 氧气 结合 ,细胞 呼吸 中 还原性 氢 只能 与 氧气 结合 生成 水 么 ? ,2.0
寒来暑往 下 一句 是 什么 ,"流年似水 , 寒来暑往 , 沧海桑田 造句 ",0.0
小天 同学 在 做 中 和 反应 ,中 和 反应 是 ? ,1.0
如图 隧道 的 截面 由 长方形 ,一座 隧道 的 截面 由 抛物线 和 长方形 构成 ,2.0
碳酸钙 高温 分解 的 化学 方程式 ,什么 高温 生成 碳酸钙 ,1.0
甲乙 两辆 清洁 车 执行 东西 城间 的 公路 清扫 任务 甲车 单独 清扫 需要 十小时 乙车 单独 清 ,一项 工作 由 一个 人 单独 做甲要 十二 小时 乙要 十小时 ,1.0
锌 和 镁 置换 反应 方程式 ,"铝 镁 铁锌   与 酸 发生 置换 反应 中 , 有 什么 规律 的 ",1.0
碳 在 生物群落 间 是 以 什么 形式 循环 的 ? ,"碳以 （ ） 形式 进入 生物群落 , 以 （ ） 形式 在 生物群落 中 循环 ",3.0
"两个 花园 的 周长 相等 , 它们 的 面积 也 一定 相等 对 吗 ",花园 的 英文 ,0.0
足球 的 表面 由 一些 呈 多边 ,"不会 算 的 应用题 足球 的 表面 是 由 黑白相间 的 皮块 围成 , 黑皮 块 呈 五边形 , 白皮 块 呈 六边形 , 求 黑皮 块 的 块 数 ",1.0
下图 是 一个 长方形 铁皮 ,"把 一张 铁皮 按 下图 减料 , 正好 能 制成 一个 铁皮 油桶 , 求所制 油桶 的 容积 ",0.0
太阳 的 光和热 是从 哪里 来 的 ,热 （   ） （   ） ,0.0
"如图 甲 所示 , 用 电阻率 为 ",氧化铝 电阻率 ,0.0
大理石 和 稀盐酸 反应 的 注意事项 ,大理石 跟 稀盐酸 反应 制取 二氧化碳 实验 的 步骤 、 注意事项 及 原因 ,3.0
一天 不同 时刻 太阳 的 光照 情况 ,图甲为 “ 某 同学 绘制 的 该 天 某 时刻 等 太阳 高度 线 和 等 昼 长线 图 ” 图乙为 “ 任 一天 光照 侧视图 ” （ 图中 ,1.0
"如图 , 四边形 ABCD 是 圆 O 的 内接 四边形 , Ab 的 延长线 ","已知 四边形 ABCD 内接 于 圆 O , DA 的 延长线 与 CB 的 延长线 于 一点 E , AB 的 延长线 与 EF 交于 F , EF / / CD , FG 切圆 ... 已知 四边形 ABCD 内接 于 圆 O , DA 的 延长线 与 CB 的 延长线 于 ",2.0
一只 切 物体 都 是 运动 的 ,"一只 西瓜 , 竖直 切 6 刀 , 最 多 切成 多少 块 ? ",0.0
"结合 材料 一 , 运用 经济 生活 的 有关 知识 , 分析 s 市 农村土地 制度 改革 的 经济 意义 ",（ 26 分 ） 阅读 下面 材料 ， 回答 下列 问题 。 土地 是 农民 的 命根子 ， 解决 “ 三农 ” 问题 ， 绕不开 土地 。 材料 一 近年来 ， 随着 务工 收入 的 提高 ， 散户 粮食 种植 效益 与 务工 收入 差距 拉大 ， 农村 劳动力 不断 向 ,2.0
